,news,code
16,동영상 뉴스코로나 감염이 확산하고 있는 광주광역시가 내일과 모레 이틀 동안 모든 초중고등학교의 등교를 중지하기로 했습니다광주시교육청은 내일일부터 이틀 동안 각급 학교의 등교수업을 중지하고 원격수업으로 전환하기로 했다고 밝혔습니다이 기간 초등학교 병설 유치원도 원격수업으로 전환되는데 공립 단설이나 사립유치원은 정상 등원합니다이후 오는 일부터 일까지는 초중학교는 전체 학생의 분의  고등학교는 분의 만 학교에 나오게 하는 등 학생 밀집도를 낮춰 등교수업을 진행할 방침입니다교육청은 앞으로 주 동안 학생과 학부모 교직원들에게 노래방 방 등 고위험시설 출입이나 소모임 종교활동 자제를 당부했습니다부장원  당신의 제보가 뉴스가 됩니다 은 여러분의 소중한 제보를 기다립니다카카오톡 을 검색해 채널 추가 전화  메일  온라인 제보 저작권자     무단전재 및 재배포 금지,사회
17,동영상 뉴스앵커광주에 있는 종교시설과 오피스텔을 중심으로 코로나  지역 감염이 확산하고 있습니다어제 하루 명이 확진된 데 이어 오늘 오후에만 명이 추가됐는데요결국 광주는 사회적 거리두기가 단계로 높아졌습니다나현호 기자입니다기자종교단체가 운영하는 노인복지시설에서 방역이 한창입니다요양보호사로 일하는 대 여성이 확진 판정을 받았기 때문입니다박향  광주광역시 복지건강국장  요양보호를 해주는 보호사가 감염된 거잖아요 보호사가 이틀간 저녁에 환자를 돌봤단 말이죠결국 이 시설에서 추가 감염자가 잇따라 나왔습니다요양보호사가 지난 주말 다녀온 교회에서도 여러 명이 추가로 확진됐습니다그런데 정작 이 여성은 어디서 감염된 것인지는 아직 드러나지 않고 있습니다깜깜이 감염이 늘고 확진 환자가 잇따르면서 광주는 사회적 거리 두기가 단계로 상향됐습니다이용섭  광주광역시장  이런 상황이 지속된다면 우리 시민들의 생명과 공동체의 안전에 치명적 영향을 미칠 우려가 큽니다이에 따라 실내 명 이상 실외 명 이상 모임과 행사가 전면 금지됩니다공공시설 운영이 주간 금지되고 고위험 시설에 대한 집합 제한 행정조치가 내려집니다프로스포츠 경기도 광주는 당분간 무관중 경기로 치러집니다사람이 많이 모이는 곳에 대한 방역도 강화되고 있습니다김삼호  광주 광산구청장  다섯 개 조 열 명으로 구성된 점검단을 편성해서 관내의 방문 판매업체 홍보관 개소를 집중 점검할 예정입니다확진 환자가 사찰과 오피스텔에 이어 복지시설과 교회까지 확산하면서 청정지역으로 여겨졌던 광주에 비상이 걸렸습니다 나현호입니다 당신의 제보가 뉴스가 됩니다 은 여러분의 소중한 제보를 기다립니다카카오톡 을 검색해 채널 추가 전화  메일  온라인 제보 저작권자     무단전재 및 재배포 금지,사회
18,이항진 시장이 취임 주년 비대면 기자 간담회에서 온라인 플랫폼을 구축해서 도자기축제를 오프라인 축제로 바꾸고 도자기산업을 활성화시킨다는 전략을 밝혔다사진은 도자기축제에서 물레를 돌려 자기를 빚는 모습 여주시 제공 이항진 시장이 취임 주년 비대면 기자 간담회에서 온라인 플랫폼을 구축해서 도자기축제를 오프라인 축제로 바꾸고 도자기산업을 활성화시킨다는 전략을 밝혔다사진은 도자기축제에서 물레를 돌려 자기를 빚는 모습 여주시 제공생활도자기 메카 여주시는 코로나 확산으로 도자기축제가 취소되면서 도자기산업이 위축되자 시대에 맞는 판매 활성화 모색에 나섰다이항진 시장이 일 취임 주년 비대면 기자 간담회에서 온라인 플랫폼을 구축해서 도자기축제를 오프라인 축제로 바꾸고 도자기산업을 활성화시킨다는 전략이다여주시와 여주세종문화재단 여주도자기사업협동조합이 공동으로 사업비 억원을 투입해 여주지역 도자업체 곳의 상품을 소개하는 온라인 플랫폼을 만들어 오는 월 오픈할 계획이다여주도자기 온라인 플랫폼은 개월간 온라인 축제를 진행하고 도자기를 소개 전시 판매할 뿐 아니라 여주도자기의 우수성과 다양성을 홍보하는 장으로 활용될 예정이다아울러 지속적으로 유지 가능한 운영 체계를 확립해 여주도자기의 판로 확장의 계기로 삼기로 했다시는 온라인 플랫폼에 관한 보안성 검토 벤치마킹 용역발주와 업체를 선정하는 한편 지속적인 홍보와 판매 지원 다양한 이벤트를 통한 방문객 접근 유도 방안들을 혁신적인 행정력을 발휘해나가기로 했다또한 온라인 플랫폼이 인근지역에 국한됐던 소비자층을 전국 단위로 확대할 수 있도록 홍보마케팅에 주력하고 정부와 중소기업 소상공인 지원책과 연계해 지속 운영 방안도 찾아가기로 했다이항진 시장은 천년의 맥을 이어온 소중한 문화 재산인 여주도자기가 온라인 축제를 통해 판매촉진과 유통망 구축을 강화하고 소비자를 찾아가는 마케팅으로 소비자 트렌드를 반영하는 상품 개발로까지 발전할 수 있도록 준비하겠다는 포부를 밝혔다한편 여주시는 여주도자기 플랫폼을 차후 여주지역 특산품까지 포함한 여주몰가칭 마켓으로 확대할 계획도 세웠다신동원 기자  서울신문 무단전재 및 재배포금지,사회
19,아시아경제 박종일 기자 유동균 마포구청장이 일 오후 아현시장 고객지원센터 개관식에 참석했다구는 아현시장 방문고객들의 쾌적한 장보기 환경을 제공하고 아현시장의 경쟁력을 강화시키기 위해 지난해부터 아현시장 고객지원센터 건립을 추진해왔다이날 행사장에는 유 구청장을 비롯한 지역 국회의원 및 시구의원 아현시장 상인회장 및 상인 등 관계자들이 참석했다개관식에 참석한 유 구청장은 인사말 전달과 테이프커팅 및 기념촬영을 마친 뒤 내빈들과 함께 고객지원센터 내부를 돌아보는 시간도 가졌다박종일 기자 ,사회
0,동영상 뉴스하늘이 흐리고 낮 동안에도 선선함이 감돌았던 오늘과 달리 내일은 구름양이 줄면서 기온이 크게 오르겠습니다서울 낮 기온이 도 춘천 도까지 오르는 등 오늘보다 도가량 높아지겠고 예년보다도 도가량 높아 무덥겠습니다내일은 대체로 구름만 많은 날씨가 이어지겠습니다다만 대기가 불안정해지면서 오후부터 밤사이 내륙 곳곳에 소나기가 지나겠습니다또 대부분 지역의 자외선 지수가 매우 높음 단계까지 오르겠습니다외출하시는 분들은 자외선 차단에 각별히 유의해주시기 바랍니다내일 낮 기온 도 안팎으로 크게 오르겠습니다서울 도 대전 도 광주 도 부산 도로 예상됩니다내륙 지방은 당분간 구름만 많은 가운데 무더운 날씨가 계속되겠고 휴일에는 제주도와 남해안을 중심으로 장맛비가 내릴 전망입니다날씨 정보였습니다저작권자     무단전재 및 재배포 금지,생활/문화
1,대한민국 정부 유튜브 채널에서 중학생에게 부적절한 질문을 하고 있는 방송인 김민아 유튜브 캡처 대한민국 정부 유튜브 채널에서 중학생에게 부적절한 질문을 하고 있는 방송인 김민아 유튜브 캡처정부 공식 유튜브 채널에서 남중생을 상대로 성희롱성 발언을 해 논란을 빚은 방송인 김민아가 부끄러운 행동이었고 다시는 반복하지 않겠다며 사과했다김민아는 일 자신의 인스타그램에서 개인적인 영역을 방송이라는 이름으로 끌고 들어와 희화화시키려 한 잘못을 분명히 인지하고 있다며 학생의 어머님을 비롯한 가족분들과 당사자 학생에게도 반드시 제대로 사죄드리겠다고 밝혔다선 넘는 행동과 발언으로 독자적 캐릭터를 쌓고 있는 그는 자극적인 것을 좇지 않고 언행에 각별히 조심하겠다고도 강조했다김민아는 최근 유튜브 대한민국 정부 채널의 왓더빽 코너 시즌에서 화상으로 연결된 남자 중학생에게 에너지가 많을 시기인데 그 에너지는 어디에 푸냐 혼자 집에 있을 때 뭐하냐 등 성희롱으로 해석될 수 있는 질문을 던져 비판을 받았다 이 동영상에는 중학생한테도 선 없는 김민아불쌍해ㅠㅠ 중학생이라는 소제목도 붙었다논란이 커지자 대한민국 정부 채널은 해당 콘텐트를 비공개 처리했다 또 사과문을 올려 학생 출연자와 코너 진행자인 김민아가 나누는 대화 중 일부가 적절하지 못하다는 의견이 있어 해당 부분을 수정해 재게시하고자 잠시 비공개로 설정했다고 밝혔다이어 채널 시청하시는 국민 여러분께 불편을 끼쳐 드려 대단히 죄송하다며 앞으로 유튜브 동영상 제작 시 좀 더 세심한 주의를 기울이고 좋은 콘텐트를 만들기 위한 모든 노력을 아끼지 않겠다고 덧붙였다김지혜 기자 중앙일보 무단 전재 및 재배포 금지,생활/문화
2,연합뉴스 연합뉴스스포츠경향초등학생과 중학생에게 성매매를 알선강요한 대들이 경찰에 붙잡혔다청주 흥덕경찰서는 아동청소년의 성보호에 관한 법률 위반 혐의로 ㄱ군 등 명을 입건해 조사하고 있다고 일 밝혔다ㄱ군 등은 올해 월부터 지난달까지 청주 일대에서 랜덤 채팅 애플리케이션 이용해 남성들에게 성매매를 알선한 혐의를 받는다이들은 가출한 학생들에게 성매매를 강요하고 성매수남으로부터 성매매 대금을 받아 챙긴 것으로 조사됐다성매매를 강요받은 학생 중에는 초등학교 여학생도 있는 것으로 알려졌다가해 학생 중 명은 촉법소년인 것으로 전해졌다 세 미만 형사미성년자인 촉법소년은 형사처벌이 아닌 보호처분을 받게 된다경찰은 이들을 통해 성매매한 남성도 입건해 조사 중이다경찰은 피해 청소년이 더 있을 것으로 보고 수사를 확대하고 있다손봉석 기자 스포츠경향   무단전재 및 재배포 금지,생활/문화
3,씨트립의 한국 관광상품 판매 실시간 방송 장면한국관광공사 사진 제공재판매 및  금지 씨트립의 한국 관광상품 판매 실시간 방송 장면한국관광공사 사진 제공재판매 및  금지베이징연합뉴스 심재훈 특파원  신종 코로나바이러스 감염증코로나 사태 속에 일 열린 중국 최대 온라인 여행사의 한국 관광상품 판매 행사에 만명이 몰려 큰 성과를 거뒀다일 관련 업계에 따르면 한국관광공사는 이날 저녁 중국의 대표 온라인 여행사인 씨트립과 함께 실시간 온라인 슈퍼보스 라이브쇼를 통해 한국 관광상품 판촉에 나섰는데 만명이 지켜봤다이날 댓글이 천여개가 달렸고 좋아요라는 표시도 만여개에 달할 정도로 호응이 좋았다씨트립의 슈퍼보스 라이브쇼는 연예인 등이 등장해 상품을 판매하는 일반 실시간 판매 방송과는 다르다트립닷컴의 공동 창업자 중 한 명인 량젠쟝 회장이 직접 출연해 해당 여행지를 소개하면서 호텔 숙박권과 관광상품의 할인 판매를 진행하기 때문이다이날 한국 관광상품 판매 행사에서 량 회장이 선비 복장을 하고 싸이의 강남 스타일 말춤을 추면서 분위기를 띄웠다이번 한국 특집 슈퍼보스 라이브쇼는 중국의 해외 여행지로는 최초로 진행됐다이날 행사에는 인터콘티넨털 쉐라톤 신라호텔 등 한국 유명호텔 숙박권과 에버랜드 남이섬 스키장 이용권 등이 씨트립을 통해서 실시간 판매됐다행사 관계자는 이날 진행 도중 일부 호텔 숙박권이 모두 팔렸다는 멘트가 나오는 등 분위기가 너무 좋았다면서 많은 중국인이 코로나 상황 속에서도 한국 관광에 관심이 많다는 점을 알 수 있었다고 말했다한편 이번 행사에 나온 한국 관광 상품은 사전 판매 형식으로 코로나 사태 후 한국 여행이 가능해지면 이용할 수 있다,생활/문화
5,일간스포츠 종합교육기업 에듀윌대표 박명규이 직영학원의 노하우를 통해 많은 공무원 합격생을 배출하고 있다고 밝혔다년 에듀윌의 온오프라인 수강생 중 공무원 최종 합격자 수를 확인한 자료에 따르면 전년에 비해 합격자가  증가했다는 사실을 알 수 있다에듀윌 관계자는 체계화된 시스템을 바탕으로 우수한 교수진과 고품질의 커리큘럼을 갖춘 직영학원이 수많은 합격생 배출에 큰 역할을 맡고 있다고 전했다호텔급 시설과 차별화된 합격 커리큘럼을 갖춘 독한에듀윌 대전 경찰학원 역시 경찰공무원 수험생들의 합격을 적극 지원하고 있다 기존의 합격생들이 남긴 데이터를 바탕으로 얻은 비법을 구체화시켜 노하우를 제공하고 있다직영학원 전문 상담 매니저의 밀착 지원도 받을 수 있다 수험생을 위한  맞춤 컨설팅을 설계하는 것은 물론 개인의 상황에 맞는 최적화된 전략도 제시한다 시험까지 포기하지 않고 완주할 수 있도록 돕는 학습관리도 인기 요인 중 하나다독한에듀윌 대전 경찰학원은 이달 일 오후 시부터  경찰공무원 시험 대비 합격전략 설명회를 통해 초시생도 합격할 수 있는 비법을 공개한다변화하는 경찰공무원 시험 트렌드와 학습 로드맵을 제시하고  상담을 통해 경찰공무원시험일정 체력시험 면접 기출문제집 등 개인별 다양한 궁금증을 풀어줄 것으로 기대된다 보다 자세한 사항은 독한에듀윌 대전 경찰학원 홈페이지를 통해 확인할 수 있다일간스포츠 페이스북 일간스포츠        무단 전재 및 재배포 금지,생활/문화
6,그룹은 파인 캐주얼 브랜드 쉐이크쉑이 무더운 여름과 어울리는 신메뉴 할라피뇨 랜치 종을 출시하고 오는 월까지 한정 판매에 들어간다고 일 밝혔다할라피뇨 랜치 버거는 페퍼잭 슬라이스 치즈를 녹인 앵거스 비프 패티 위에 피클링된 할라피뇨와 베이컨 랜치소스가 올라간 제품이다 아삭한 식감과 매콤한 맛이 어우러져 고소하고 부드러운 풍미를 즐길 수 있다고 쉐이크쉑 측은 설명했다할라피뇨 랜치 버거 외에 할라피뇨 랜치 치킨쉑과 할라피뇨 랜치 프라이도 함께 선보였다 할라피뇨 랜치 치킨쉑은 통 닭가슴살을 저온조리수비드  방식으로 조리해 겉은 바삭하고 육즙이 풍부한 치킨과 토마토 베이컨 랜치소스 할라피뇨가 조화를 이룬다 할라피뇨 랜치 프라이는 프라이 위에 랜치소스와 베이컨 할라피뇨 쪽파를 올렸다할라피뇨 랜치 시리즈와 함께 시즌 음료 제품으로 애프리콧 레몬에이드도 함께 출시했다 레몬에이드에 살구 퓨레를 더한 음료로 다음 달까지 판매된다쉐이크쉑은 신제품 출시 기념 이벤트를 마련했다 해피포인트 어플리케이션에서 일까지 신제품 관련 퀴즈 이벤트를 진행한다 정답을 맞춘 소비자를 대상으로 추첨을 통해 총 명에게 할라피뇨 랜치 버거 교환쿠폰을 증정한다 소셜미디어 인스타그램 댓글 이벤트도 운영한다 오는 일까지 쉐이크쉑 계정을 팔로우하고 신제품 출시를 알리는 게시물에 첫인상을 댓글로 남기는 참여자 중 추첨을 통해 명에게 할라피뇨 랜치 프라이 모바일 쿠폰을 제공한다쉐이크쉑 관계자는 여름 시즌에 맞춰 쉐이크쉑이 추구하는 콘셉트에 맞는 제품을 선보이게 됐다며 앞으로도 특색 있는 계절 제품을 선보일 것이라고 말했다동아닷컴 김민범 기자  동아일보   무단 전재 및 재배포 금지,생활/문화
7,일현지시간 도쿄 인근 우라야스에 있는 도쿄 디즈니랜드가 다시 문을 열자 시민들이 입장을 하고 있다  뉴스   우동명 기자 일현지시간 도쿄 인근 우라야스에 있는 도쿄 디즈니랜드가 다시 문을 열자 시민들이 입장을 하고 있다  뉴스   우동명 기자서울뉴스 김정한 기자  일본에서 일 하루동안 신종 코로나바이러스 감염증코로나  신규 확진자가 명 나왔다 연 일째 명대 기록 행진이다 방송 등에 따르면 이날 오후 시 분 기준 도쿄도에서 명을 비롯해 사이타마현 명 오사카부 명 가나가와현 명 등 일본 전국에서 명의 확진자가 발생한 것으로 집계됐다 이에 누적 확진수는 크루즈선 감염자를 포함해 총 만명으로 늘었다또 이날 명의 사망자가 새로 나왔다 홋카이도와 에히메현에서 각각 사망자가 발생하며 총 사망자수도 크루선 승선자 명을 합쳐 명이 됐다특히 이날 수도권인 도쿄도에서는 신규 확진자가 명 나왔다 지난 월일 코로나 긴급사태 선언 해제 이후 최다 규모이자 처음으로 다시 명이 넘어섰다 도쿄도에서는 일일 확진자수가 명을 넘기는 날이 연 일째 이어지고 있다 도쿄도 누적 확진자 수는 이날 신규 확진자를 포함 명으로 늘었다한편 일본 정부 대변인 스가 요시히데 관방 장관은 이날 향후 감염자가 급속 증가할 경우 긴급사태를 다시 선언할 수 있다는 인식을 보였다고  등이 전했다 뉴스코리아   무단 전재 및 재배포 금지,생활/문화
8,유튜브 캡처 유튜브 캡처인스타그램 캡처 인스타그램 캡처유튜브 캡처 유튜브 캡처남자 중학생 성희롱 논란에 휩싸인  기상캐스터 출신 방송인 김민아에 대해 정부 공식 유튜브 채널이 사과문을 올렸다 김민아도 개인 소셜미디어를 통해 사과했다정부 공식 유튜브 채널 대한민국 정부는 일 오후 채널을 시청하는 국민 여러분께 불편을 끼쳐 대단히 죄송하다며 앞으로 유튜브 동영상 제작 시 세심한 주의를 기울이고 좋은 콘텐츠를 만들기 위한 모든 노력을 아끼지 않겠다고 밝혔다 이어 저희 채널을 아껴주는 국민 여러분께 다시 한번 죄송하고 감사하다고 했다김민아는 이날 오후 소셜미디어 인스타그램을 통해 부주의한 언행으로 시청한 분들에게 심려를 끼쳐 진심으로 사과한다며 학생 출연자와 촬영하는 과정에서 무리한 언행이 발생했고 희화화 시키려 한 잘못을 분명히 인지한다고 해명했다 그러면서 김민아는 부끄러운 행동이었고 다시는 반복하지 않겠다며 제작진을 통해 해당 내용은 수정하기로 했다고 했다앞서 정부 공식 유튜브 채널은 지난 월 일 왓더빽 시즌 코너에서 중학생한테도 선 없는 김민아불쌍해ㅠㅠ 중학생이라는 제목의 영상을 올렸다 왓더빽  은 정부가 대국민 소통 프로젝트라는 명목으로 국민의 가방 안을 직접 들여다보고 각자의 삶의 이야기를 듣는다는 취지의 프로그램이다이 영상에서 김민아는 코로나 사태로 온라인 개학을 한 중학생 군에게 중학생 때는 엄청 에너지가 많을 시기인데 그 에너지는 어디에 푸는가라고 물었고 군은 웃어 넘겼다 그러나 김민아는 왜 웃는 거죠 나랑 같은 생각을 하고 있나라고 물었다 이어 김민아는 온라인 개학으로 집에 있어서 좋은 점도 있나라고 물었고 군은 엄마가 집에 잘 안 있어서 좋다고 답했다 이에 김민아는 그럼 혼자 집에 있을 때 뭐해요라고 재차 질문했고 군은 대답을 하지 못했다정부 공식 유튜브 채널은 해당 동영상은 온라인으로 수업을 시작한 학부모와 학생들의 솔직한 생각을 나누려는 목적이라며 학생 출연자와 김민아가 나누는 대화 중 일부가 적절하지 못하다는 의견이 있어 해당 부분을 수정해 재게시하고자 잠시 비공개로 설정해놨다고 했다 해당 영상은 일 오후 유튜브 채널에서 비공개 처리됐다이 영상을 본 시청자들은 김민아의 질문은 미성년자를 상대로 성희롱의 의미를 담아 말한 것이라는 취지로 비판했다 온라인에선 남자 아나운서가 여자 중학생에게 저런 말을 했다고 생각해보라 남자 아나운서가 집에 혼자 있으면 뭐해요라고 물으며 저런 표정을 지으면 매장 당할 게 뻔하다 중학생을 대상으로 한 성희롱 정도가 도를 넘었다는 등 댓글이 달렸다정부 공식 유튜브 채널의 사과문에도 선을 넘었다 남녀 바뀌었으면 아무말 안하겠죠 염치가 없네 지우고 다시 올린다네 등 비판 댓글이 주로 달렸다김민아는 지난 년  기상캐스터로 데뷔한 이후 각종 방송에서 활동하고 있다이세영 기자    조선일보   무단 전재 및 재배포 금지 ,생활/문화
9,생존 당시 게오르크 라칭거의 모습 연합뉴스 자료사진 생존 당시 게오르크 라칭거의 모습 연합뉴스 자료사진년 당시 교황 베네딕토 세오른쪽와 그의 형인 게오르크 라칭거왼쪽 연합뉴스 자료사진 년 당시 교황 베네딕토 세오른쪽와 그의 형인 게오르크 라칭거왼쪽 연합뉴스 자료사진베를린연합뉴스 이광빈 특파원  베네딕토 세 전 교황의 형인 가톨릭 사제 게오르크 라칭거가 일현지시간 별세했다독일 언론에 따르면 라칭거는 이날 독일 바이에른주 레겐스부르크에서 숨을 거뒀다베네딕토 세 전 교황본명 요제프 라칭거은 최근 형의 건강이 급격히 나빠지자 지난달 일 레겐스부르크를 찾아 닷새 간 형을 만나고 돌아왔다베네딕토 세 전 교황이 년 교황직을 내려놓은 뒤 바티칸을 품은 이탈리아를 벗어난 것이 처음이어서 레겐스부르크 방문은 가톨릭계 안팎의 주목을 받았다베네딕토 세 전 교황은 형과 우애가 상당한 돈독한 것으로 알려져 왔다게오르크 라칭거는 년 바이에른주에서 태어나 교회에서 오르간을 연주하면서 음악적 재능을 보였다라칭거는 차 세계대전 당시 독일군으로 이탈리아 전선에서 투입됐다가 부상했고 미군에 포로로 잡히기도 했다그는 전쟁 후 동생 요제프와 함께 신학교에 들어간 뒤 성직자로 활동하면서 레겐스부르크 대성당 성가대의 지휘자로 명성을 쌓아갔다그러나 지휘자를 맡은 기간에 소년 단원들을 상대로 성직자들의 성폭력 의혹이 제기됐고 독일 주교 회의의 조사 과정에서 라칭거도 체벌을 가한 것으로 드러나 명성에 금이 가기도 했다독일 출신의 베네딕토 세는 년 월 요한 바오로 세에 이어 제대 교황직에 올랐으나 년 만인 년 월 건강 등을 이유로 스스로 사임했다교황의 자진 사임은 가톨릭 역사상 여년 만의 일이었다 베네딕토 세는 사임 이후 바티칸 내 한 수도원에서 지내고 있다,생활/문화
10,코로나거 전 세계로 확산되는 가운데 미국 뉴욕 맨하탄 웨스트빌리지 번가 한산한 모습을 보이고 있다  뉴스 코로나거 전 세계로 확산되는 가운데 미국 뉴욕 맨하탄 웨스트빌리지 번가 한산한 모습을 보이고 있다  뉴스서울뉴스 김정한 기자  전 세계 관광산업이 코로나 팬데믹세계적 대유행으로 인해 최대 조억달러약 조원의 손실을 볼 것이라고 유엔무역개발회의가 밝혔다일현지시간 로이터통신에 따르면 는 이날 발표한 코로나와 관광 보고서에서 이 같이 추산하고 그중에서도 미국이 가장 큰 손실을 볼 것이라고 예상했다이 보고서는 글로벌 관광업계에 대한 개월 개월 개월 봉쇄 조치라는 가지 시나리오를 설정해 구성된 것이다시나리오에 따르면 전 세계 관광 매출은 각각 조억달러 조억달러 조억달러 감소하게 된다 이는 글로벌 국내총생산의 약  축소에 해당하는 규모다 관계자는 이중에서 개월 봉쇄 시나리오가 가장 현실성이 높다고 말했지만 보고서는 가장 가능성 높은 시나리오를 구체적으로 언급하지는 않았다보고서는 글로벌 관광은 거의 전면 중단됐다며 각국의 국내 관광도 많은 국가에서 시행 중인 지역 봉쇄로 인해 위축됐다고 설명했다또한 일부 목적지가 서서히 개방되기 시작했지만 많은 사람이 경제 위기로 인해 해외여행에 나서기를 두려워하고 있으며 그럴 여유도 없다고 말했다보고서는 이어서 미국은 개 시나리오 모두에서 가장 큰 손실을 입을 것으로 봤다봉쇄 월을 기준으로 보면 미국의 손실 규모는 억달러가 될 것이라는 설명이다 그 다음으로는 중국이 억 달러 태국과 프랑스도 각각 약 억달러의 손실을 볼 것으로 예상됐다는 주 수입원이 관광인 자메이카의 경우 가  감소하거나 억만달러의 손실에 직면해 있다고 덧붙였다또한 미국은 최악의 시나리오인 개월 봉쇄의 경우 의 인 억달러의 손실을 볼 가능성도 제기됐다 이번 보고서는 개의 개별 국가 및 지역을 대상으로 조사된 결과를 포함하고 있다 뉴스코리아   무단 전재 및 재배포 금지,생활/문화
11,동영상 뉴스월의 첫날에도 먹구름은 오랜 시간 머물렀습니다오늘도 하늘빛이 대체로 흐렸는데요그래도 지금 이 시각 위성영상을 살펴보면 먹구름은 대체로 물러간 모습입니다내일은 정말 쾌청한 하늘을 기대할 수 있겠습니다단 출근길에는 중부 내륙을 중심으로 안개가 다소 짙게 끼는 곳들이 있겠습니다차량 가지고 이동하시는 분들은 차간 거리 넉넉하게 두고 안전운전하셔야겠고요대기는 아직까지 불안정하기 때문에 오후부터 밤사이 내륙 중심으로 소나기가 지나는 곳들이 있겠습니다양은 적게는  또 많은 곳은  정도가 되겠습니다먹구름이 대부분 걷혔기 때문에 내일은 기온도 다시 올라가겠습니다대부분 지역에서 도 안팎의 더위가 나타나겠습니다오늘 서울의 한낮기온이 도였는데요내일은 도로 도 이상이 높아지겠고요대전도 도 이상 뛰어오르면서 도가 예상됩니다또 전국적으로 자외선지수까지 매우 높겠습니다한편 장마철이라서 야외활동이나 여러모로 계획 세우기가 참 어려우실 텐데요우선 주말까지는 장맛비가 쉬어가겠고요일요일과 월요일에 남부지방과 제주도에 비가 내리기 시작해서 다음 주는 전국적으로 오는 날이 많겠습니다날씨트리였습니다구본아 기상캐스터연합뉴스 기사문의 및 제보  카톡라인 ,생활/문화
12,편의점 세븐일레븐이 일반 로드상권에서 운영 가능한 무인 스마트 편의점을 선보였다세븐일레븐은 일반 상권에서도 보안 걱정 없이 무인 운영이 가능하도록 설계된 시그니처  모델을 적용한 시그니처   점을 일 오픈하고 본격적인 운영에 들어갔다 해당 점포는 서울 중구 수표동에 위치했다보다 완전한 무인 편의점 구현에 초점을 맞춘 시그니처  프로젝트는 롯데정보통신과 롯데알미늄 롯데글로벌로지스 등 그룹 계열사 역량과 신기술이 집약됐다 그동안 세븐일레븐 시그니처는 다소 제한된 상권을 중심으로 점포를 확대해 나가며 가맹 비즈니스 안정성 테스트를 지속 전개해왔다 지난 년 월 잠실 롯데월드타워 층에 핸드페이 무인계산대 등을 갖춘 첫 시그니처 매장 모델을 선보인 후 이듬해 인공지능결제로봇 브니를 개발하면서 인오피스 인팩토리 주유소 등 다양한 특수상권 모델을 통해 일반 로드상권 진출 가능성을 타진해 왔다세븐일레븐은 새로운 보안 및 안전관리 기술을 접목시킨 시그니처  모델 개발을 통해 일반 상권에서 자동화 운영 시스템을 전개할 수 있게 됐다고 설명했다 특히 신종 코로나바이러스감염증코로나 여파로 비대면언택트 쇼핑이 확산되는 추세에 부합하는 차세대 점포 운영 체계로 야간과 주말 가맹점 운영효율을 높일 수 있는 대안으로 기대하고 있다세븐일레븐 시그니처  점포는 출입절차를 강화해 보안 완성도를 높인 것이 특징이다 자동 운영 모드 시 소비자는 이중게이트를 통해 두 단계에 걸쳐 입점 인증을 거쳐야 한다 처음 점포에 들어서면 출입인증단말기를 통해 차 인증을 거쳐야 첫 번째 게이트가 열린다 차 인증 시에는 신용카드와 엘포인트 핸드페이 등이 필요하다 이후 스마트 안면 이미지 자동촬영 과정을 추가로 거쳐야 점포에 들어설 수 있다쇼핑을 마친 후 퇴점 시에도 이중게이트 앞에서 스마트를 통해 이미지를 촬영하고 퇴점할 수 있도록 했다 상품 도난 방지와 예방 효과를 높이는 장치다입구 뿐 아니라 점포 내부에도 첨단 설계가 적용됐다 총 개 다목적 전자인식 셀 을 설치해 소비자 이동 데이터와 상품구매 데이터 등을 실시간 빅데이터로 생성해 저장한다 이를 통해 소비자 동선과 비상상황 감지 상품 정보 및 위치 음성 서비스 구역별 이동 및 체류시간 등 매장 기초운영 정보가 수집된다무인경비시스템도 갖췄다 화재나 기물파손 이상소음 등 점포에 이상 징후가 감지되면 경비업체가 분 이내에 출동해 확인하는 방식이다 동시에 경영주에게도 즉각 알람이 가도록 했다 점포 군데에는 소비자용 비상벨이 설치됐다 비상 상황 발생 시 소비자와 직원 안전을 신속하게 확보하는 장치다결제는 인공지능결제로봇 브니를 통한 셀프 계산 시스템으로 이뤄진다 핸드페이 신용카드 등으로 성인 인증 및 결제가 가능한 디지털 스마트 담배자판기도 있다세븐일레븐은 이번에 문을 연 시그니처  매장의 경우 첫 번째 로드 매장인만큼 자동 운영 시스템을 주말과 야간 시간대에 시범적으로 운영한다는 계획이다 일정기간 시스템 안정화와 효율 분석 과정 등을 거친 후 운영 시간대를 확정한다는 복안이다한편 세븐일레븐은 현재 전국에서 총 개 시그니처 매장을 운영 중이다 이중 가맹점이 개에 달할 만큼 가맹 비즈니스 모델로 안착했다는 평가다 앞으로도  모델을 앞세워 가맹점 중심 시그니처 로디샵 점포를 확대하고 자동화 운영 안정성 테스트 역시 꾸준히 진행한다는 방침이다최경호 세븐일레븐 대표는 업계 최초 스마트 편의점인 세븐일레븐 시그니처는 차 산업혁명시대와 비대면 쇼핑 트렌드 등 새로운 소비문화를 이끌 첨단 플랫폼으로 업계 디지털 전환을 선도하고 있다며 시그니처  모델을 통해 편의점의 본질적 가치인 시간 운영을 지키고 변화하는 소비 트렌드에도 부응할 수 있는 기반을 마련한 만큼 이를 활용해 새로운 쇼핑 문화를 창조해 나갈 것이라고 말했다동아닷컴 김민범 기자  동아일보   무단 전재 및 재배포 금지,생활/문화
